cutoff_score,department,college,community,ex_serviceman,sports,differently_abled
184,MI,1,BC,no,no,no
184,IE,1,BC,no,no,no
184,MI,1,BC,no,no,no
183.5,ME,1,SC,no,no,no
183.5,CE,1,SC,no,no,no
183.5,EM,1,SC,no,no,no
183.5,MI,1,SC,no,no,no
183.5,IE,1,BC,no,no,no
183.5,ME,1,SC,no,no,no
183.5,ME,1,SC,no,no,no
183.5,GI,1,MBC/DNC,no,no,no
183.5,MI,1,BC,no,no,no
183.5,MI,1,BC,no,no,no
183.5,GI,1,MBC/DNC,no,no,no
183.5,MN,1,BC,no,no,no
183.5,ME,1,SC,no,no,no
183.5,IE,1,BC,no,no,no
183.5,MA,1,BC,no,no,no
183.5,EM,1,SC,no,no,no
183.5,MN,1,BC,no,no,no
183.25,GI,1,SC,no,no,no
183,XM,1,BC,no,no,no
183,IE,1,BC,no,no,no
183,GI,1,BCM,no,no,no
183,MI,1,BC,no,no,no
183,IE,1,MBC/DNC,no,no,no
183,CE,1,SC,no,no,no
183,MN,1,MBC/DNC,no,no,no
183,IE,1,BC,no,no,no
183,CM,1,SC,no,no,no
183,PT,1,BC,no,no,no
183,ME,1,SCA,no,no,no
183,MA,1,MBC/DNC,no,no,no
183,PT,1,BC,no,no,no
183,CM,1,SC,no,no,no
183,EM,1,SC,no,no,no
182.75,EE,1,ST,no,no,no
182.5,MN,1,BC,no,no,no
182.5,EM,1,SC,no,no,no
182.5,IM,1,SC,no,no,no
182.5,MN,1,MBC/DNC,no,no,no
182.5,MA,1,BC,no,no,no
182.5,MN,1,BC,no,no,no
182.5,IM,1,SC,no,no,no
182.5,MI,1,SC,no,no,no
182.5,IM,1,SC,no,no,no
182,XM,1,MBC/DNC,no,no,no
182,CM,1,SCA,no,no,no
182,BY,1,SC,no,no,no
182,MN,1,BC,no,no,no
182,MN,1,BC,no,no,no
182,MI,1,MBC/DNC,no,no,no
182,MN,1,BC,no,no,no
181.75,MN,1,MBC/DNC,no,no,no
181.5,IE,1,BCM,no,no,no
181.5,IE,1,MBC/DNC,no,no,no
181.5,IE,1,MBC/DNC,no,no,no
181.5,MA,1,BC,no,no,no
181.5,MA,1,BCM,no,no,no
181.5,MN,1,BC,no,no,no
181.25,EM,1,SC,no,no,no
181.25,IM,1,ST,no,no,no
181,XM,1,MBC/DNC,no,no,no
181,MA,1,MBC/DNC,no,no,no
181,MN,1,BC,no,no,no
181,PT,1,BCM,no,no,no
181,EM,1,SC,no,no,no
181,EM,1,SC,no,no,no
181,MN,1,BC,no,no,no
181,MA,1,BC,no,no,no
181,MA,1,BC,no,no,no
181,IE,1,MBC/DNC,no,no,no
181,GI,1,SC,no,no,no
181,PT,1,BC,no,no,no
180.75,XM,1,BC,no,no,no
180.5,MA,1,BC,no,no,no
180.5,PT,1,BC,no,no,no
180.5,IM,1,SC,no,no,no
180.5,MN,1,BC,no,no,no
180.5,PT,1,OC,no,no,no
180.5,MN,1,BC,no,no,no
180.5,MI,1,MBC/DNC,no,no,no
180.5,PT,1,BC,no,no,no
180.25,EM,1,SC,no,no,no
180.25,BY,1,SC,no,no,no
180,IM,1,SC,no,no,no
180,MN,1,BC,no,no,no
180,MA,1,BC,no,no,no
180,IM,1,SC,no,no,no
180,PT,1,BC,no,no,no
180,MN,1,BC,no,no,no
180,BY,1,SC,no,no,no
180,MA,1,BC,no,no,no
180,XM,1,MBC/DNC,no,no,no
180,EM,1,SC,no,no,no
179.5,MI,1,MBC/DNC,no,no,no
179.5,MI,1,SC,no,no,no
179.5,EM,1,SC,no,no,no
179.5,PT,1,BC,no,no,no
179.5,EC,1,SCA,no,no,no
179.5,IM,1,SC,no,no,no
179,BY,1,SC,no,no,no
179,MI,1,SC,no,no,no
179,EM,1,SC,no,no,no
179,XC,1,MBC/DNC,no,no,no
179,GI,1,SC,no,no,no
179,MI,1,MBC/DNC,no,no,no
179,MN,1,MBC/DNC,no,no,no
179,MN,1,BCM,no,no,no
179,MN,1,SC,no,no,no
179,XM,1,MBC/DNC,no,no,no
179,XC,1,BC,no,no,no
179,MI,1,MBC/DNC,no,no,no
179,XC,1,MBC/DNC,no,no,no
178.5,IE,1,MBC/DNC,no,no,no
178.5,IE,1,MBC/DNC,no,no,no
178.5,MN,1,MBC/DNC,no,no,no
178.5,IM,1,SC,no,no,no
178.5,IM,1,SC,no,no,no
178.5,IM,1,SC,no,no,no
178.5,BY,1,SC,no,no,no
178.5,EE,1,SCA,no,no,no
178.5,MA,1,BC,no,no,no
178.5,PT,1,BC,no,no,no
178.5,PT,1,BC,no,no,no
178.5,XM,1,MBC/DNC,no,no,no
178.5,MN,1,MBC/DNC,no,no,no
178.5,MN,1,MBC/DNC,no,no,no
178.5,MN,1,BCM,no,no,no
178.5,PT,1,BC,no,no,no
178.25,IM,1,SC,no,no,no
178,MA,1,MBC/DNC,no,no,no
178,PT,1,MBC/DNC,no,no,no
178,XC,1,MBC/DNC,no,no,no
178,IE,1,MBC/DNC,no,no,no
178,PT,1,BC,no,no,no
178,PT,1,BC,no,no,no
178,PT,1,BC,no,no,no
187,MI,1,MBC/DNC,no,no,no
185.25,IM,1,SC,no,no,no
185,PT,1,BC,no,no,no
184.5,XM,1,MBC/DNC,no,no,no
184.5,PT,1,BC,no,no,no
184.25,MN,1,MBC/DNC,no,no,no
177.5,IM,1,SC,no,no,no
177.5,MN,1,MBC/DNC,no,no,no
177.5,PT,1,BCM,no,no,no
177.5,MN,1,MBC/DNC,no,no,no
177,IM,1,SC,no,no,no
177,IM,1,SC,no,no,no
177,IM,1,SC,no,no,no
177,IM,1,SC,no,no,no
177,XC,1,MBC/DNC,no,no,no
177,PT,1,BCM,no,no,no
177,EM,1,SCA,no,no,no
177,ME,1,ST,no,no,no
177,ME,1,SCA,no,no,no
176.75,MN,1,MBC/DNC,no,no,no
176.5,CM,1,ST,no,no,no
176.5,XM,1,MBC/DNC,no,no,no
176.5,IE,1,SC,no,no,no
176.5,MN,1,MBC/DNC,no,no,no
176.5,EE,1,SCA,no,no,no
176.25,PT,1,SC,no,no,no
176,XM,1,BC,no,no,no
176,MA,1,MBC/DNC,no,no,no
176,GI,1,SC,no,no,no
176,XM,1,MBC/DNC,no,no,no
176,MA,1,MBC/DNC,no,no,no
176,XM,1,BC,no,no,no
175.75,XC,1,MBC/DNC,no,no,no
175.5,IE,1,SC,no,no,no
175.5,PT,1,MBC/DNC,no,no,no
175.5,XM,1,BC,no,no,no
175,IM,1,SCA,no,no,no
174.75,PT,1,SC,no,no,no
174.5,MA,1,SC,no,no,no
174.5,XM,1,BC,no,no,no
174.5,XC,1,BC,no,no,no
174.5,PT,1,MBC/DNC,no,no,no
174.5,XC,1,BC,no,no,no
174.25,PT,1,MBC/DNC,no,no,no
174,GI,1,SC,no,no,no
174,PT,1,MBC/DNC,no,no,no
174,XM,1,BC,no,no,no
174,GI,1,SC,no,no,no
174,PT,1,MBC/DNC,no,no,no
173.5,EM,1,SCA,no,no,no
173.5,MA,1,MBC/DNC,no,no,no
173.5,XM,1,BC,no,no,no
173.5,XM,1,BC,no,no,no
173,PT,1,MBC/DNC,no,no,no
172.5,XC,1,BCM,no,no,no
172.5,XM,1,BC,no,no,no
172.5,PT,1,SC,no,no,no
172.5,XC,1,BC,no,no,no
172.5,IE,1,SC,no,no,no
172.5,ME,1,SCA,no,no,no
172.25,XC,1,BC,no,no,no
172,XC,1,BC,no,no,no
172,XC,1,MBC/DNC,no,no,no
172,PT,1,MBC/DNC,no,no,no
172,MN,1,SC,no,no,no
172,XC,1,BC,no,no,no
172,MA,1,SC,no,no,no
172,MA,1,MBC/DNC,no,no,no
171.5,CE,1,ST,no,no,no
171.25,IE,1,SC,no,no,no
171,CS,1,ST,no,no,no
171,XC,1,MBC/DNC,no,no,no
170.75,EM,1,ST,no,no,no
170.5,MN,1,SC,no,no,no
170.5,IE,1,SC,no,no,no
170.25,GI,1,SCA,no,no,no
170,PT,1,SC,no,no,no
170,IM,1,SCA,no,no,no
170,XC,1,MBC/DNC,no,no,no
169.75,XM,1,BC,no,no,no
169,XC,1,MBC/DNC,no,no,no
169,XC,1,BC,no,no,no
169,XM,1,MBC/DNC,no,no,no
168.75,MN,1,SC,no,no,no
168.5,MN,1,SC,no,no,no
168.5,MA,1,SC,no,no,no
167.5,PT,1,SCA,no,no,no
167.5,XM,1,MBC/DNC,no,no,no
167.25,XC,1,SC,no,no,no
167,PT,1,SC,no,no,no
167,EM,1,SCA,no,no,no
167,IM,1,SCA,no,no,no
166.5,MN,1,SC,no,no,no
165,MN,1,SC,no,no,no
165,MN,1,SC,no,no,no
165,XC,1,MBC/DNC,no,no,no
165,XM,1,MBC/DNC,no,no,no
164.25,IE,1,SC,no,no,no
163.5,XM,1,MBC/DNC,no,no,no
163.5,XM,1,BCM,no,no,no
163.25,MN,1,SC,no,no,no
162.5,MI,1,SCA,no,no,no
162,XC,1,MBC/DNC,no,no,no
160.67,XC,1,SCA,no,no,no
158,XM,1,MBC/DNC,no,no,no
157,BY,1,SCA,no,no,no
156.5,IE,1,SCA,no,no,no
155,IM,1,SCA,no,no,no
155,XC,1,SC,no,no,no
154.5,EM,1,SCA,no,no,no
154,XM,1,SC,no,no,no
154,MN,1,SCA,no,no,no
153,XC,1,SC,no,no,no
152.5,CE,1,SCA,no,no,no
175,PT,1,SCA,no,no,no
165,GI,1,ST,no,no,no
152,BY,1,SCA,no,no,no
148.75,XC,1,SC,no,no,no
148,XC,1,SC,no,no,no
146.25,XM,1,SC,no,no,no
144.5,BY,1,ST,no,no,no
144.5,MN,1,SCA,no,no,no
141.5,XM,1,SC,no,no,no
139,XM,1,SC,no,no,no
138,XM,1,SC,no,no,no
134.5,MA,1,SCA,no,no,no
197,CH,2,OC,no,no,no
195,FS,2,BCM,no,no,no
194.5,IB,2,OC,no,no,no
194.5,IB,2,OC,no,no,no
194.25,CH,2,BC,no,no,no
194,IB,2,MBC/DNC,no,no,no
194,CH,2,MBC/DNC,no,no,no
194,IB,2,BC,no,no,no
193.75,CH,2,MBC/DNC,no,no,no
193.25,CL,2,BC,no,no,no
193,IB,2,OC,no,no,no
192.5,CH,2,BC,no,no,no
192.25,CH,2,BC,no,no,no
192,CH,2,BC,no,no,no
192,IB,2,OC,no,no,no
192,IB,2,OC,no,no,no
191.5,IB,2,BC,no,no,no
191.5,CH,2,OC,no,no,no
191.25,CH,2,BCM,no,no,no
191,CH,2,BC,no,no,no
191,CH,2,BC,no,no,no
191,CH,2,BC,no,no,no
191,CH,2,BC,no,no,no
191,CH,2,OC,no,no,no
190.75,IB,2,BC,no,no,no
190.75,CH,2,BC,no,no,no
190.75,IB,2,BC,no,no,no
190.5,IS,2,OC,no,no,no
190.5,IB,2,BC,no,no,no
190.25,IB,2,BC,no,no,no
190,CH,2,BC,no,no,no
190,CH,2,BC,no,no,no
190,FS,2,BC,no,no,no
190,CL,2,OC,no,no,no
190,PP,2,BC,no,no,no
190,IS,2,OC,no,no,no
190,IS,2,OC,no,no,no
190,CH,2,BC,no,no,no
190,CH,2,BC,no,no,no
190,CH,2,BC,no,no,no
190,IS,2,OC,no,no,no
190,CH,2,BCM,no,no,no
190,CH,2,BC,no,no,no
190,CH,2,BC,no,no,no
190,CH,2,BC,no,no,no
190,IS,2,OC,no,no,no
190,CL,2,OC,no,no,no
190,CL,2,OC,no,no,no
190,FS,2,BC,no,no,no
190,IS,2,OC,no,no,no
190,CH,2,BC,no,no,no
190,CL,2,OC,no,no,no
189.5,CH,2,BC,no,no,no
189.5,CH,2,BC,no,no,no
189.5,CH,2,MBC/DNC,no,no,no
189.5,CH,2,BC,no,no,no
189.5,FS,2,MBC/DNC,no,no,no
189.5,CH,2,BC,no,no,no
189.5,CH,2,BC,no,no,no
189,IB,2,BC,no,no,no
189,CL,2,BC,no,no,no
189,CH,2,BC,no,no,no
189,CL,2,OC,no,no,no
189,FS,2,BC,no,no,no
189,TX,2,BC,no,no,no
189,CR,2,BC,no,no,no
188.75,IB,2,SC,no,no,no
188.75,CH,2,BC,no,no,no
188.5,CL,2,OC,no,no,no
188.5,CH,2,BC,no,no,no
188.5,PM,2,BC,no,no,no
188.5,FS,2,OC,no,no,no
188.25,IB,2,BC,no,no,no
188,CL,2,BC,no,no,no
188,CL,2,OC,no,no,no
188,FS,2,OC,no,no,no
188,FS,2,OC,no,no,no
188,FS,2,BC,no,no,no
188,CL,2,BC,no,no,no
188,FS,2,OC,no,no,no
188,CL,2,BC,no,no,no
187.75,CH,2,MBC/DNC,no,no,no
187.5,CH,2,BCM,no,no,no
187.5,CL,2,BC,no,no,no
187.5,IB,2,BC,no,no,no
187.5,CL,2,BC,no,no,no
187.5,CL,2,BC,no,no,no
187.25,FS,2,BC,no,no,no
187,CL,2,OC,no,no,no
187,CL,2,BC,no,no,no
187,CL,2,BC,no,no,no
187,IB,2,BC,no,no,no
187,CL,2,BC,no,no,no
187,IB,2,BC,no,no,no
187,CL,2,BC,no,no,no
187,CH,2,MBC/DNC,no,no,no
186.5,CL,2,BC,no,no,no
186.5,IS,2,BC,no,no,no
186.5,PP,2,BC,no,no,no
186.5,CL,2,BC,no,no,no
186.5,CH,2,MBC/DNC,no,no,no
186.5,CL,2,BC,no,no,no
186.5,CH,2,MBC/DNC,no,no,no
186.5,CL,2,BC,no,no,no
186.5,IS,2,BC,no,no,no
186,CL,2,BC,no,no,no
186,FS,2,BC,no,no,no
186,CL,2,BC,no,no,no
186,CL,2,BC,no,no,no
186,FS,2,BC,no,no,no
186,CH,2,MBC/DNC,no,no,no
186,PM,2,BC,no,no,no
186,IS,2,BC,no,no,no
185.5,PM,2,BC,no,no,no
185.5,CL,2,BC,no,no,no
185.5,CL,2,BC,no,no,no
185.5,CH,2,MBC/DNC,no,no,no
185.5,IS,2,BC,no,no,no
185.5,CL,2,BC,no,no,no
185.5,FS,2,BC,no,no,no
185.5,CL,2,BC,no,no,no
185.5,CL,2,BC,no,no,no
185.5,PM,2,OC,no,no,no
185.25,CH,2,MBC/DNC,no,no,no
185,FS,2,BC,no,no,no
185,CL,2,BC,no,no,no
184.75,FS,2,BC,no,no,no
184.5,CH,2,MBC/DNC,no,no,no
184.5,CL,2,BCM,no,no,no
184.5,PM,2,BC,no,no,no
184.5,PM,2,BC,no,no,no
184.25,PM,2,OC,no,no,no
184.25,CH,2,MBC/DNC,no,no,no
184,IS,2,BC,no,no,no
184,FS,2,BC,no,no,no
184,CH,2,MBC/DNC,no,no,no
184,PM,2,BC,no,no,no
184,LE,2,BC,no,no,no
184,FS,2,BC,no,no,no
184,PM,2,BC,no,no,no
184,FS,2,BC,no,no,no
184,PP,2,BC,no,no,no
184,FS,2,BC,no,no,no
184,CH,2,SC,no,no,no
183.75,FS,2,BC,no,no,no
183.75,IB,2,MBC/DNC,no,no,no
183.5,CR,2,BC,no,no,no
183.5,TX,2,MBC/DNC,no,no,no
183.5,FS,2,BC,no,no,no
183,PP,2,BC,no,no,no
183,CL,2,MBC/DNC,no,no,no
183,LE,2,BC,no,no,no
183,CL,2,MBC/DNC,no,no,no
183,CL,2,MBC/DNC,no,no,no
183,CL,2,MBC/DNC,no,no,no
182.75,PP,2,BC,no,no,no
182.5,LE,2,BC,no,no,no
182.5,TX,2,BCM,no,no,no
182.5,IB,2,BCM,no,no,no
182.5,LE,2,BC,no,no,no
182.5,PP,2,MBC/DNC,no,no,no
182.5,PP,2,BC,no,no,no
182,CL,2,BCM,no,no,no
182,CL,2,MBC/DNC,no,no,no
182,LE,2,BC,no,no,no
182,CL,2,MBC/DNC,no,no,no
182,CL,2,MBC/DNC,no,no,no
181.75,IB,2,MBC/DNC,no,no,no
181.75,CH,2,SC,no,no,no
181.75,IB,2,SC,no,no,no
181.75,PM,2,BC,no,no,no
181.5,CL,2,MBC/DNC,no,no,no
181.5,FS,2,MBC/DNC,no,no,no
181.5,CL,2,MBC/DNC,no,no,no
181.25,PP,2,BC,no,no,no
181,PM,2,BC,no,no,no
181,IB,2,MBC/DNC,no,no,no
181,CL,2,MBC/DNC,no,no,no
181,CR,2,OC,no,no,no
180.5,TX,2,BC,no,no,no
180.5,PP,2,BC,no,no,no
180.5,PP,2,BC,no,no,no
180.5,LE,2,MBC/DNC,no,no,no
180.5,CH,2,SC,no,no,no
180.25,PM,2,BC,no,no,no
180,TX,2,OC,no,no,no
180,CL,2,MBC/DNC,no,no,no
180,PP,2,BC,no,no,no
180,PM,2,BC,no,no,no
180,IS,2,BCM,no,no,no
180,PP,2,BC,no,no,no
180,PP,2,BC,no,no,no
180,IB,2,MBC/DNC,no,no,no
179.75,IB,2,MBC/DNC,no,no,no
179.5,PM,2,BC,no,no,no
179.5,PP,2,MBC/DNC,no,no,no
179.5,PM,2,BC,no,no,no
179.5,PP,2,BC,no,no,no
179.5,PP,2,BC,no,no,no
179.5,TX,2,BC,no,no,no
179.5,PP,2,BC,no,no,no
179.5,PM,2,BC,no,no,no
179,CH,2,SCA,no,no,no
179,CL,2,MBC/DNC,no,no,no
179,LE,2,BC,no,no,no
179,PP,2,BC,no,no,no
179,CH,2,SC,no,no,no
179,PM,2,OC,no,no,no
179,PM,2,OC,no,no,no
178.75,FS,2,BCM,no,no,no
178.75,CR,2,BC,no,no,no
178.5,PP,2,BC,no,no,no
178.5,PP,2,BC,no,no,no
178.5,CH,2,SC,no,no,no
178.5,PM,2,BC,no,no,no
178.25,CH,2,SC,no,no,no
178,FS,2,MBC/DNC,no,no,no
178,PP,2,BC,no,no,no
178,FS,2,SC,no,no,no
178,TX,2,BC,no,no,no
178,PP,2,MBC/DNC,no,no,no
185.25,IS,2,MBC/DNC,no,no,no
184,PP,2,BC,no,no,no
183.5,PM,2,BC,no,no,no
183,PM,2,BC,no,no,no
179.5,TX,2,BC,no,no,no
179.5,AP,2,OC,no,no,no
179,PM,2,BC,no,no,no
179,PM,2,BC,no,no,no
178.5,FS,2,MBC/DNC,no,no,no
177.5,TX,2,BC,no,no,no
177.5,PM,2,MBC/DNC,no,no,no
177.5,TX,2,BC,no,no,no
177.5,TX,2,BC,no,no,no
177.5,CR,2,BC,no,no,no
177.5,TX,2,BC,no,no,no
177.5,PP,2,MBC/DNC,no,no,no
177,PM,2,BC,no,no,no
177,TX,2,BC,no,no,no
177,TX,2,BC,no,no,no
177,IS,2,MBC/DNC,no,no,no
177,PM,2,BCM,no,no,no
177,PP,2,MBC/DNC,no,no,no
177,PP,2,MBC/DNC,no,no,no
177,PP,2,BCM,no,no,no
177,AP,2,OC,no,no,no
176.5,PP,2,BC,no,no,no
176.5,CH,2,SC,no,no,no
176.5,PP,2,BC,no,no,no
176.25,PM,2,BC,no,no,no
176,CH,2,SC,no,no,no
176,PM,2,MBC/DNC,no,no,no
176,PM,2,MBC/DNC,no,no,no
176,TX,2,MBC/DNC,no,no,no
176,PM,2,BC,no,no,no
176,CH,2,SC,no,no,no
176,PP,2,MBC/DNC,no,no,no
176,FS,2,BCM,no,no,no
176,PP,2,BC,no,no,no
176,PP,2,BC,no,no,no
176,PP,2,BC,no,no,no
176,FS,2,SC,no,no,no
175.5,AP,2,BC,no,no,no
175.5,PM,2,BC,no,no,no
175.5,LE,2,BC,no,no,no
175.5,TX,2,BC,no,no,no
175.5,IS,2,MBC/DNC,no,no,no
175.5,FS,2,MBC/DNC,no,no,no
175.5,AP,2,OC,no,no,no
175.5,PP,2,BC,no,no,no
175.5,PM,2,BCM,no,no,no
175.5,AP,2,BC,no,no,no
175,LE,2,BC,no,no,no
175,PP,2,BC,no,no,no
175,PM,2,BC,no,no,no
175,PP,2,BCM,no,no,no
175,AP,2,BC,no,no,no
175,IB,2,SC,no,no,no
175,CR,2,BCM,no,no,no
174.5,CR,2,BCM,no,no,no
174.5,PP,2,BC,no,no,no
174.5,AP,2,BC,no,no,no
174.5,CR,2,BC,no,no,no
174.5,FS,2,MBC/DNC,no,no,no
174.5,PM,2,BC,no,no,no
174.5,FS,2,MBC/DNC,no,no,no
174.5,PM,2,BC,no,no,no
174.25,AP,2,BC,no,no,no
174,AP,2,MBC/DNC,no,no,no
174,TX,2,BC,no,no,no
174,CR,2,BC,no,no,no
174,PM,2,BC,no,no,no
174,LE,2,BC,no,no,no
174,FS,2,MBC/DNC,no,no,no
174,LE,2,SC,no,no,no
174,PM,2,BC,no,no,no
174,LE,2,BC,no,no,no
174,TX,2,BC,no,no,no
174,CH,2,SCA,no,no,no
174,PP,2,BC,no,no,no
173.5,FS,2,MBC/DNC,no,no,no
173.5,PM,2,BC,no,no,no
173.5,CR,2,BC,no,no,no
173.5,FS,2,SC,no,no,no
173.5,PP,2,MBC/DNC,no,no,no
173.5,LE,2,BC,no,no,no
173,PP,2,BC,no,no,no
173,PP,2,BC,no,no,no
173,TX,2,BC,no,no,no
173,PP,2,BC,no,no,no
173,LE,2,BC,no,no,no
173,PP,2,BC,no,no,no
172.75,CL,2,SC,no,no,no
172.5,CR,2,BC,no,no,no
172.5,PP,2,MBC/DNC,no,no,no
172.5,PM,2,MBC/DNC,no,no,no
172.5,CL,2,SC,no,no,no
172.5,IB,2,SC,no,no,no
172.25,TX,2,BC,no,no,no
172.25,IS,2,MBC/DNC,no,no,no
172,PP,2,MBC/DNC,no,no,no
172,FS,2,SC,no,no,no
172,CR,2,BC,no,no,no
172,CR,2,BC,no,no,no
171.5,TX,2,BC,no,no,no
171.5,TX,2,BC,no,no,no
171.5,AP,2,BC,no,no,no
171.5,AP,2,BC,no,no,no
171.5,TX,2,BC,no,no,no
171.5,TX,2,BC,no,no,no
171,TX,2,BC,no,no,no
171,LE,2,BCM,no,no,no
171,CL,2,SC,no,no,no
171,TX,2,BCM,no,no,no
171,PM,2,MBC/DNC,no,no,no
171,TX,2,MBC/DNC,no,no,no
171,PM,2,MBC/DNC,no,no,no
171,TX,2,BC,no,no,no
171,AP,2,BC,no,no,no
171,TX,2,BC,no,no,no
170.5,PM,2,MBC/DNC,no,no,no
170.5,TX,2,MBC/DNC,no,no,no
170.5,PP,2,MBC/DNC,no,no,no
170.5,PM,2,MBC/DNC,no,no,no
170.25,LE,2,BC,no,no,no
170,LE,2,BC,no,no,no
170,CR,2,BC,no,no,no
170,TX,2,MBC/DNC,no,no,no
170,LE,2,BC,no,no,no
170,FS,2,SC,no,no,no
170,CL,2,SC,no,no,no
170,CR,2,BC,no,no,no
170,TX,2,BC,no,no,no
169.5,TX,2,BC,no,no,no
169.5,AP,2,BC,no,no,no
169.5,PP,2,MBC/DNC,no,no,no
169.5,PM,2,MBC/DNC,no,no,no
169.5,CR,2,BC,no,no,no
169.5,AP,2,BC,no,no,no
169,LE,2,BC,no,no,no
169,AP,2,BC,no,no,no
169,PM,2,MBC/DNC,no,no,no
169,CL,2,SC,no,no,no
169,LE,2,BC,no,no,no
168.5,CR,2,BC,no,no,no
168.5,TX,2,MBC/DNC,no,no,no
168.5,LE,2,BC,no,no,no
168.5,PP,2,MBC/DNC,no,no,no
168.5,LE,2,MBC/DNC,no,no,no
168,AP,2,BCM,no,no,no
168,TX,2,MBC/DNC,no,no,no
168,TX,2,MBC/DNC,no,no,no
168,TX,2,BC,no,no,no
168,CR,2,BC,no,no,no
168,TX,2,BC,no,no,no
168,AP,2,BC,no,no,no
168,LE,2,BC,no,no,no
168,PM,2,MBC/DNC,no,no,no
168,CR,2,MBC/DNC,no,no,no
168,CR,2,MBC/DNC,no,no,no
167.5,LE,2,BC,no,no,no
167.5,TX,2,BC,no,no,no
167.5,PP,2,MBC/DNC,no,no,no
167.5,CR,2,BC,no,no,no
167.5,LE,2,MBC/DNC,no,no,no
167.5,TX,2,MBC/DNC,no,no,no
167.5,LE,2,BC,no,no,no
167,LE,2,MBC/DNC,no,no,no
167,LE,2,BC,no,no,no
167,PM,2,MBC/DNC,no,no,no
166.5,AP,2,BC,no,no,no
166.5,CR,2,MBC/DNC,no,no,no
166.5,CR,2,BC,no,no,no
166.5,TX,2,MBC/DNC,no,no,no
166.5,LE,2,BC,no,no,no
166.5,IB,2,SC,no,no,no
166.5,LE,2,MBC/DNC,no,no,no
166.5,TX,2,BC,no,no,no
166.5,TX,2,MBC/DNC,no,no,no
166.5,LE,2,MBC/DNC,no,no,no
166.5,CR,2,BC,no,no,no
166,CR,2,BC,no,no,no
166,CR,2,BC,no,no,no
166,LE,2,BC,no,no,no
166,LE,2,SC,no,no,no
166,LE,2,BC,no,no,no
166,CR,2,BC,no,no,no
166,TX,2,BC,no,no,no
166,LE,2,BC,no,no,no
166,CL,2,SC,no,no,no
165.5,IS,2,SC,no,no,no
165.5,CR,2,BC,no,no,no
165,TX,2,MBC/DNC,no,no,no
165,CR,2,BC,no,no,no
165,CR,2,MBC/DNC,no,no,no
165,TX,2,BC,no,no,no
164.5,TX,2,MBC/DNC,no,no,no
164.5,TX,2,MBC/DNC,no,no,no
164.5,PP,2,SC,no,no,no
164.5,PP,2,SC,no,no,no
164.5,LE,2,MBC/DNC,no,no,no
164.5,CR,2,BC,no,no,no
164,CL,2,SC,no,no,no
164,CR,2,BC,no,no,no
164,LE,2,BC,no,no,no
164,IS,2,SC,no,no,no
164,LE,2,SC,no,no,no
164,CR,2,BC,no,no,no
164,CR,2,BC,no,no,no
163.75,IS,2,SC,no,no,no
163.5,TX,2,SC,no,no,no
163.5,LE,2,MBC/DNC,no,no,no
163.5,AP,2,MBC/DNC,no,no,no
163.5,LE,2,MBC/DNC,no,no,no
163.5,LE,2,BC,no,no,no
163.5,CR,2,BC,no,no,no
163.5,CL,2,SC,no,no,no
163.5,LE,2,BC,no,no,no
163.5,CL,2,SC,no,no,no
163.25,AP,2,MBC/DNC,no,no,no
163,CR,2,BC,no,no,no
163,CR,2,SC,no,no,no
163,CR,2,BC,no,no,no
163,LE,2,MBC/DNC,no,no,no
163,LE,2,BC,no,no,no
162.5,AP,2,MBC/DNC,no,no,no
162.5,LE,2,BC,no,no,no
162.5,CR,2,BC,no,no,no
162.5,CR,2,SC,no,no,no
162.5,CR,2,MBC/DNC,no,no,no
162.5,CR,2,MBC/DNC,no,no,no
162,PP,2,SC,no,no,no
161,LE,2,MBC/DNC,no,no,no
160.5,CR,2,MBC/DNC,no,no,no
160.5,CR,2,MBC/DNC,no,no,no
160,AP,2,MBC/DNC,no,no,no
159.5,TX,2,BCM,no,no,no
159.5,PM,2,SC,no,no,no
159.5,CR,2,MBC/DNC,no,no,no
159,LE,2,SC,no,no,no
158.5,CR,2,SC,no,no,no
158.5,LE,2,SC,no,no,no
158.5,TX,2,SC,no,no,no
157.5,CR,2,MBC/DNC,no,no,no
157.5,AP,2,MBC/DNC,no,no,no
157.5,LE,2,SC,no,no,no
157,PP,2,SC,no,no,no
157,LE,2,MBC/DNC,no,no,no
156.75,PM,2,SC,no,no,no
156.5,CR,2,BCM,no,no,no
156.5,CR,2,SCA,no,no,no
156,PP,2,SC,no,no,no
156,CR,2,BCM,no,no,no
156,CR,2,MBC/DNC,no,no,no
155.5,CR,2,SC,no,no,no
155.5,CR,2,MBC/DNC,no,no,no
155.5,AP,2,MBC/DNC,no,no,no
154.5,LE,2,BCM,no,no,no
154.5,CR,2,SC,no,no,no
154,PP,2,SC,no,no,no
154,CR,2,MBC/DNC,no,no,no
153.5,LE,2,SC,no,no,no
153.5,CR,2,SC,no,no,no
153,PM,2,SC,no,no,no
152.5,LE,2,BCM,no,no,no
152.5,PM,2,SC,no,no,no
152,TX,2,SC,no,no,no
152,PM,2,SC,no,no,no
151.5,PM,2,SC,no,no,no
151.25,PM,2,SC,no,no,no
151.25,LE,2,SC,no,no,no
151,TX,2,SC,no,no,no
151,CR,2,SC,no,no,no
150.5,PM,2,SC,no,no,no
150,PP,2,SC,no,no,no
150,PP,2,SC,no,no,no
163.75,AP,2,SC,no,no,no
155.5,AP,2,SC,no,no,no
151.75,PP,2,SC,no,no,no
